ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
CHEMBL492997,186568,0,None,-,1,Human,7.0,pIC50,=,7,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassay,ChEMBL,419,6,2,3,4.3,O=C(NCc1cccc(-c2cccc(CN3CCNCC3)c2)c1)c1cccc(Cl)c1,10.1016/j.bmcl.2009.01.098
44589570,172037,0,None,15,2,Human,7.0,pIC50,=,7,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassay,ChEMBL,568,10,5,6,3.5,CC(C)NC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccc(C#N)cc3)C2)cc1,10.1016/j.bmcl.2008.09.020
CHEMBL451040,172037,0,None,15,2,Human,7.0,pIC50,=,7,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassay,ChEMBL,568,10,5,6,3.5,CC(C)NC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccc(C#N)cc3)C2)cc1,10.1016/j.bmcl.2008.09.020
44589498,172038,0,None,3,3,Human,7.0,pIC50,=,7,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassay,ChEMBL,572,11,5,7,3.8,O=C(Nc1ccc(C(=O)OCC2CC2)cc1)N[C@@H](Cc1ccc(O)cc1)C(=O)NC1CCN(Cc2ccc(O)cc2)C1,10.1016/j.bmcl.2008.09.020
CHEMBL451043,172038,0,None,3,3,Human,7.0,pIC50,=,7,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassay,ChEMBL,572,11,5,7,3.8,O=C(Nc1ccc(C(=O)OCC2CC2)cc1)N[C@@H](Cc1ccc(O)cc1)C(=O)NC1CCN(Cc2ccc(O)cc2)C1,10.1016/j.bmcl.2008.09.020
44573500,186975,0,None,-,1,Human,6.0,pIC50,=,6,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassay,ChEMBL,419,6,2,3,4.3,O=C(NCc1cccc(-c2cccc(CN3CCNCC3)c2)c1)c1ccccc1Cl,10.1016/j.bmcl.2009.01.098
CHEMBL495361,186975,0,None,-,1,Human,6.0,pIC50,=,6,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassay,ChEMBL,419,6,2,3,4.3,O=C(NCc1cccc(-c2cccc(CN3CCNCC3)c2)c1)c1ccccc1Cl,10.1016/j.bmcl.2009.01.098
44589575,174920,0,None,-,1,Human,6.0,pIC50,=,6,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassay,ChEMBL,596,9,4,7,2.9,N#Cc1ccc(CN2CCC(NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)Nc3ccc(C(=O)N4CCOCC4)cc3)C2)cc1,10.1016/j.bmcl.2008.09.020
CHEMBL458105,174920,0,None,-,1,Human,6.0,pIC50,=,6,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassay,ChEMBL,596,9,4,7,2.9,N#Cc1ccc(CN2CCC(NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)Nc3ccc(C(=O)N4CCOCC4)cc3)C2)cc1,10.1016/j.bmcl.2008.09.020
CHEMBL4167221,161786,0,None,-29,2,Human,5.0,pIC50,=,5,Functional,AntagonistactivityatmAChRM3inhumanCCRF-CEMcellsassessedasinhibitionofacetylcholine-mediatedcalciumfluxincubatedfor25minsfollowedbyacetylcholinestimulationmeasuredfor90secsAntagonistactivityatmAChRM3inhumanCCRF-CEMcellsassessedasinhibitionofacetylcholine-mediatedcalciumfluxincubatedfor25minsfollowedbyacetylcholinestimulationmeasuredfor90secs,ChEMBL,418,6,2,4,4.2,NC[C@H]1CC[C@H](CN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1,10.1021/acsmedchemlett.7b00406
CHEMBL2306159,85513,0,None,-2,3,Human,6.0,pIC50,=,6.0,Functional,AntagonistactivityagainsthumanM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRAntagonistactivityagainsthumanM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPR,ChEMBL,474,8,1,3,5.2,CN1[C@H]2CC[C@@H]1C[C@H](CC(CNS(=O)(=O)c1ccccc1)(c1ccccc1)c1ccccc1)C2,10.1021/jm900736e
CHEMBL2306159,85513,0,None,-2,3,Human,6.0,pIC50,=,6.0,Functional,AntagonistactivityagainsthumanclonedmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRAntagonistactivityagainsthumanclonedmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPR,ChEMBL,474,8,1,3,5.2,CN1[C@H]2CC[C@@H]1C[C@H](CC(CNS(=O)(=O)c1ccccc1)(c1ccccc1)c1ccccc1)C2,10.1016/j.bmcl.2009.07.006
CHEMBL3085086,102928,0,None,1,3,Human,7.0,pIC50,=,7.0,Functional,AntagonistactivityatclonedmuscarinicM3receptorexpressedinCHOcellsbymeasuringcalciummobilizationAntagonistactivityatclonedmuscarinicM3receptorexpressedinCHOcellsbymeasuringcalciummobilization,ChEMBL,370,4,0,4,4.8,Cc1ccsc1CN(C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)N2C)c1ccccc1,10.1016/j.bmcl.2007.09.071
CHEMBL3085092,102934,0,None,1,3,Human,7.0,pIC50,=,7.0,Functional,AntagonistactivityatclonedmuscarinicM3receptorexpressedinCHOcellsbymeasuringcalciummobilizationAntagonistactivityatclonedmuscarinicM3receptorexpressedinCHOcellsbymeasuringcalciummobilization,ChEMBL,362,4,0,4,4.9,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)N(CC1CCCCC1)c1ccsc1)C2,10.1016/j.bmcl.2007.09.071
CHEMBL3084466,105923,0,None,-,1,Human,7.0,pIC50,=,7.0,Functional,AntagonistactivityathumanmuscarinicacetylcholineM3receptorexpressedinCHOcellsassessedasinhibitionofAch-inducedcalciummobilizationbyFLIPRanalysisAntagonistactivityathumanmuscarinicacetylcholineM3receptorexpressedinCHOcellsassessedasinhibitionofAch-inducedcalciummobilizationbyFLIPRanalysis,ChEMBL,441,7,0,1,7.2,C[N+]1(CCC2CCCCC2)[C@H]2CC[C@@H]1C[C@H](CC(C#N)(c1ccccc1)c1ccccc1)C2,10.1016/j.bmcl.2012.02.015
CHEMBL3140183,105923,0,None,-,1,Human,7.0,pIC50,=,7.0,Functional,AntagonistactivityathumanmuscarinicacetylcholineM3receptorexpressedinCHOcellsassessedasinhibitionofAch-inducedcalciummobilizationbyFLIPRanalysisAntagonistactivityathumanmuscarinicacetylcholineM3receptorexpressedinCHOcellsassessedasinhibitionofAch-inducedcalciummobilizationbyFLIPRanalysis,ChEMBL,441,7,0,1,7.2,C[N+]1(CCC2CCCCC2)[C@H]2CC[C@@H]1C[C@H](CC(C#N)(c1ccccc1)c1ccccc1)C2,10.1016/j.bmcl.2012.02.015
CHEMBL3084401,105927,0,None,-,1,Human,8.0,pIC50,=,8.0,Functional,AntagonistactivityagainsthumanM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRAntagonistactivityagainsthumanM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPR,ChEMBL,372,4,1,1,4.6,C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](CC(O)(c1cccc(F)c1)c1cccc(F)c1)C2,10.1021/jm900736e
CHEMBL3140203,105927,0,None,-,1,Human,8.0,pIC50,=,8.0,Functional,AntagonistactivityagainsthumanM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRAntagonistactivityagainsthumanM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPR,ChEMBL,372,4,1,1,4.6,C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](CC(O)(c1cccc(F)c1)c1cccc(F)c1)C2,10.1021/jm900736e
CHEMBL3085074,105890,0,None,-1,3,Human,8.0,pIC50,=,8.0,Functional,AntagonistactivityatclonedmuscarinicM3receptorexpressedinCHOcellsbymeasuringcalciummobilizationAntagonistactivityatclonedmuscarinicM3receptorexpressedinCHOcellsbymeasuringcalciummobilization,ChEMBL,377,4,0,3,5.0,C[N+]1(C)[C@H]2CC[C@@H]1C[C@@H](OC(=O)N(CC1CCCCC1)c1ccsc1)C2,10.1016/j.bmcl.2007.09.071
CHEMBL3140097,105890,0,None,-1,3,Human,8.0,pIC50,=,8.0,Functional,AntagonistactivityatclonedmuscarinicM3receptorexpressedinCHOcellsbymeasuringcalciummobilizationAntagonistactivityatclonedmuscarinicM3receptorexpressedinCHOcellsbymeasuringcalciummobilization,ChEMBL,377,4,0,3,5.0,C[N+]1(C)[C@H]2CC[C@@H]1C[C@@H](OC(=O)N(CC1CCCCC1)c1ccsc1)C2,10.1016/j.bmcl.2007.09.071
145958296,161585,0,None,-38,2,Human,6.0,pIC50,=,6.0,Functional,AntagonistactivityatmAChRM3inhumanCCRF-CEMcellsassessedasinhibitionofacetylcholine-mediatedcalciumfluxincubatedfor25minsfollowedbyacetylcholinestimulationmeasuredfor90secsAntagonistactivityatmAChRM3inhumanCCRF-CEMcellsassessedasinhibitionofacetylcholine-mediatedcalciumfluxincubatedfor25minsfollowedbyacetylcholinestimulationmeasuredfor90secs,ChEMBL,376,6,2,4,3.4,C/C(=C/CN)CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21,10.1021/acsmedchemlett.7b00406
CHEMBL4164075,161585,0,None,-38,2,Human,6.0,pIC50,=,6.0,Functional,AntagonistactivityatmAChRM3inhumanCCRF-CEMcellsassessedasinhibitionofacetylcholine-mediatedcalciumfluxincubatedfor25minsfollowedbyacetylcholinestimulationmeasuredfor90secsAntagonistactivityatmAChRM3inhumanCCRF-CEMcellsassessedasinhibitionofacetylcholine-mediatedcalciumfluxincubatedfor25minsfollowedbyacetylcholinestimulationmeasuredfor90secs,ChEMBL,376,6,2,4,3.4,C/C(=C/CN)CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21,10.1021/acsmedchemlett.7b00406
142416754,161645,0,None,-112,2,Human,5.0,pIC50,=,5.0,Functional,AntagonistactivityatmAChRM3inhumanCCRF-CEMcellsassessedasinhibitionofacetylcholine-mediatedcalciumfluxincubatedfor25minsfollowedbyacetylcholinestimulationmeasuredfor90secsAntagonistactivityatmAChRM3inhumanCCRF-CEMcellsassessedasinhibitionofacetylcholine-mediatedcalciumfluxincubatedfor25minsfollowedbyacetylcholinestimulationmeasuredfor90secs,ChEMBL,480,8,2,4,5.2,FC1(F)CCC(NC/C=C\CN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1,10.1021/acsmedchemlett.7b00406
CHEMBL4164874,161645,0,None,-112,2,Human,5.0,pIC50,=,5.0,Functional,AntagonistactivityatmAChRM3inhumanCCRF-CEMcellsassessedasinhibitionofacetylcholine-mediatedcalciumfluxincubatedfor25minsfollowedbyacetylcholinestimulationmeasuredfor90secsAntagonistactivityatmAChRM3inhumanCCRF-CEMcellsassessedasinhibitionofacetylcholine-mediatedcalciumfluxincubatedfor25minsfollowedbyacetylcholinestimulationmeasuredfor90secs,ChEMBL,480,8,2,4,5.2,FC1(F)CCC(NC/C=C\CN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1,10.1021/acsmedchemlett.7b00406
CHEMBL3084407,105910,0,None,-,1,Human,7.0,pIC50,=,7.0,Functional,AntagonistactivityagainsthumanM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRAntagonistactivityagainsthumanM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPR,ChEMBL,408,4,1,1,4.9,C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](CC(O)(c1cc(F)cc(F)c1)c1cc(F)cc(F)c1)C2,10.1021/jm900736e
CHEMBL3140145,105910,0,None,-,1,Human,7.0,pIC50,=,7.0,Functional,AntagonistactivityagainsthumanM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRAntagonistactivityagainsthumanM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPR,ChEMBL,408,4,1,1,4.9,C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](CC(O)(c1cc(F)cc(F)c1)c1cc(F)cc(F)c1)C2,10.1021/jm900736e
CHEMBL3085082,102924,0,None,1,3,Human,5.9,pIC50,=,5.9,Functional,AntagonistactivityatclonedmuscarinicM3receptorexpressedinCHOcellsbymeasuringcalciummobilizationAntagonistactivityatclonedmuscarinicM3receptorexpressedinCHOcellsbymeasuringcalciummobilization,ChEMBL,428,4,0,3,5.2,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)N(Cc1ccccc1Br)c1ccccc1)C2,10.1016/j.bmcl.2007.09.071
CHEMBL3085083,102925,0,None,-1,3,Human,5.9,pIC50,=,5.9,Functional,AntagonistactivityatclonedmuscarinicM3receptorexpressedinCHOcellsbymeasuringcalciummobilizationAntagonistactivityatclonedmuscarinicM3receptorexpressedinCHOcellsbymeasuringcalciummobilization,ChEMBL,375,4,0,4,4.3,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)N(Cc1ccc(C#N)cc1)c1ccccc1)C2,10.1016/j.bmcl.2007.09.071
44590174,169341,0,None,-3,3,Human,7.9,pIC50,=,7.9,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassay,ChEMBL,651,10,3,6,4.6,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(Br)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1,10.1016/j.bmcl.2008.09.020
CHEMBL444300,169341,0,None,-3,3,Human,7.9,pIC50,=,7.9,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassay,ChEMBL,651,10,3,6,4.6,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(Br)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1,10.1016/j.bmcl.2008.09.020
CHEMBL466271,169341,0,None,-3,3,Human,7.9,pIC50,=,7.9,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassay,ChEMBL,651,10,3,6,4.6,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(Br)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1,10.1016/j.bmcl.2008.09.020
44590177,188171,0,None,-5,3,Human,7.9,pIC50,=,7.9,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassay,ChEMBL,677,12,3,7,5.1,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(C(=O)c3ccccc3)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1,10.1016/j.bmcl.2008.09.020
CHEMBL507874,188171,0,None,-5,3,Human,7.9,pIC50,=,7.9,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassay,ChEMBL,677,12,3,7,5.1,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(C(=O)c3ccccc3)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1,10.1016/j.bmcl.2008.09.020
CHEMBL554918,188171,0,None,-5,3,Human,7.9,pIC50,=,7.9,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassay,ChEMBL,677,12,3,7,5.1,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(C(=O)c3ccccc3)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1,10.1016/j.bmcl.2008.09.020
11699452,12482,0,None,-,1,Human,4.9,pIC50,=,4.9,Functional,AntagonistactivityathumanclonedmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassayAntagonistactivityathumanclonedmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassay,ChEMBL,456,8,1,2,5.8,Cc1ccc(C(O)(c2ccc(C)cc2)C23CC[N+](CCOCc4ccccc4)(CC2)CC3)cc1,10.1021/jm801601v
CHEMBL1187080,12482,0,None,-,1,Human,4.9,pIC50,=,4.9,Functional,AntagonistactivityathumanclonedmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassayAntagonistactivityathumanclonedmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassay,ChEMBL,456,8,1,2,5.8,Cc1ccc(C(O)(c2ccc(C)cc2)C23CC[N+](CCOCc4ccccc4)(CC2)CC3)cc1,10.1021/jm801601v
CHEMBL489626,12482,0,None,-,1,Human,4.9,pIC50,=,4.9,Functional,AntagonistactivityathumanclonedmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassayAntagonistactivityathumanclonedmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassay,ChEMBL,456,8,1,2,5.8,Cc1ccc(C(O)(c2ccc(C)cc2)C23CC[N+](CCOCc4ccccc4)(CC2)CC3)cc1,10.1021/jm801601v
44590179,171997,0,None,-1,3,Human,6.9,pIC50,=,6.9,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassay,ChEMBL,607,10,3,6,4.5,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccccc2Cl)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1,10.1016/j.bmcl.2008.09.020
CHEMBL450538,171997,0,None,-1,3,Human,6.9,pIC50,=,6.9,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassay,ChEMBL,607,10,3,6,4.5,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccccc2Cl)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1,10.1016/j.bmcl.2008.09.020
CHEMBL553446,171997,0,None,-1,3,Human,6.9,pIC50,=,6.9,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassay,ChEMBL,607,10,3,6,4.5,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccccc2Cl)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1,10.1016/j.bmcl.2008.09.020
44573621,186468,0,None,-,1,Human,5.9,pIC50,=,5.9,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassay,ChEMBL,477,8,2,4,5.5,O=C(NCc1cccc(-c2cccc(CN3CCNCC3)c2)c1)c1cccc(Oc2ccccc2)c1,10.1016/j.bmcl.2009.01.098
CHEMBL492391,186468,0,None,-,1,Human,5.9,pIC50,=,5.9,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassay,ChEMBL,477,8,2,4,5.5,O=C(NCc1cccc(-c2cccc(CN3CCNCC3)c2)c1)c1cccc(Oc2ccccc2)c1,10.1016/j.bmcl.2009.01.098
44573263,189903,0,None,-,1,Human,5.9,pIC50,=,5.9,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassay,ChEMBL,459,7,2,6,3.4,COc1ccc(CN2CCNCC2)cc1-c1cccc(CNC(=O)c2ccc3c(c2)OCO3)c1,10.1016/j.bmcl.2009.01.098
CHEMBL522992,189903,0,None,-,1,Human,5.9,pIC50,=,5.9,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedcalciummobilizationbyFLIPRassay,ChEMBL,459,7,2,6,3.4,COc1ccc(CN2CCNCC2)cc1-c1cccc(CNC(=O)c2ccc3c(c2)OCO3)c1,10.1016/j.bmcl.2009.01.098
44590181,172842,0,None,-25,3,Human,5.9,pIC50,=,5.9,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassay,ChEMBL,633,12,3,8,3.9,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(OC)c(OC)c2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1,10.1016/j.bmcl.2008.09.020
CHEMBL453248,172842,0,None,-25,3,Human,5.9,pIC50,=,5.9,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassay,ChEMBL,633,12,3,8,3.9,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(OC)c(OC)c2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1,10.1016/j.bmcl.2008.09.020
CHEMBL551113,172842,0,None,-25,3,Human,5.9,pIC50,=,5.9,Functional,AntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassayAntagonistactivityathumanrecombinantmuscarinicM3receptorexpressedinCHOcellsassessedasinhibitionofacetylcholine-inducedintracellularCa2+mobilizationbyFLIPRassay,ChEMBL,633,12,3,8,3.9,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(OC)c(OC)c2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1,10.1016/j.bmcl.2008.09.020
